74,172,224411,https://sofifa.com/player/224411/goncalo-manuel-ganchinho-guedes/19/159222,Gonçalo Guedes,Gonçalo Manuel Ganchinho Guedes,21,29/11/1996,179,68,Portugal,Valencia CF,83,87,34000000,39000,"LM, ST, RM, LW",Right,1,3,4,High/Low,Normal,Yes,74000000.0,#Dribbler,LM,7,,29/08/2018,2024,SUB,17.0,90.0,79.0,76.0,84.0,36.0,68.0,,,,,,,"Diver, Flair, Long Shot Taker (CPU AI Only), Speed Dribbler (CPU AI Only), Technical Dribbler (CPU AI Only)",76+1,78,60,78,73,86+2,76,70,68,81,89+2,90+1,85,82+1,78+2,83,65,81-2,62,80,67,50,79,80,69,80+2,24,34,30,9,12,11,9,9,78+2,78+2,78+2,81+2,81+2,81+2,81+2,81+2,80+2,80+2,80+2,81+2,74+2,74+2,74+2,81+2,64+2,60+2,60+2,60+2,64+2,60+2,50+2,50+2,50+2,60+2, Spain Primera Division (1),184.0,8.0,1829.0,"['Hes not much of a playmaker . His strenght is his quickness,movement and shot specifically from distance', 'what about bailey from bayer 04 can he be a playmaker', 'can he play rw cutting inside', '81/86', '80/85', '81/87', 'How has he not been downgraded?', 'I thought he was injured?', 'He is but he was on poor form for quite a while before he got injured.', ""With Celades as new coach he's not really playing a huge role anymore. Hope he leaves the team in summer to help replace Sancho in Dortmund."", ""I don't. Completely different playstyles"", '82/86', 'Should be 81/86 at best. ', 'Maybe 82. ', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",8122,Gonçalo Guedes,Valencia CF,Portugal,1471,5,11
75,173,195093,https://sofifa.com/player/195093/willian-jose-da-silva/19/159222,Willian José,Willian José da Silva,26,23/11/1991,189,93,Brazil,Real Sociedad,83,86,32500000,48000,ST,Right,2,4,4,Medium/Low,Normal,Yes,70700000.0,"#Poacher, #Strength",LS,12,,31/07/2016,2022,,,64.0,83.0,66.0,77.0,40.0,80.0,,,,,,,"Beat Offside Trap, Power Header",54,86,84,78,80,80,68,71,50,81,62,65,65,81,43,84,72,73,90,77,65,35,87,68,80,75,40,32,30,15,14,16,15,8,81+2,81+2,81+2,75+2,79+2,79+2,79+2,75+2,76+2,76+2,76+2,73+2,69+2,69+2,69+2,73+2,56+2,57+2,57+2,57+2,56+2,54+2,55+2,55+2,55+2,54+2, Spain Primera Division (1),31.0,2.0,220.0,"['New Pjaca', 'New Douglas', 'New Diego Ribas', ""Why can't we attract class players anymore? I wish we'd buy Gabriel jesus or Martinez instead not get linked with Rodrigo, willian jose or Angel just WhYY."", '', ""We bought Griezmann for 120mil and i was complaining about it at first but he's been helping us a lot and has been pretty good so far but he's inconsistent (like everyone in the squad) and he's not playing in his best possession, why can't we play him as a false9 and Fati on the left now why do we HAVE to buy a striker like rodrigo who'd barely play we already have the academy for that."", 'There is no money bro', ""If we can spend it right and not in a retarded way then we'll be the best team in the world now we're the second best team in spain so far"", ""Probably shouldn't spend so much on coutinho Griezman dembele there's 400 million"", 'true', 'Barcelona is king of overpaying sadly. ', 'the club is broke, theyve broke the bank 4 times over in 4 years and now theyre scrounging for pennies, its the reason we let so many young players go this window. ', 'Dude, the only reason why Barcelona has been linked with those players is because of transfer rules due to injury.', 'At this point, due to Dembele also being out for long, Barcelona can only sign a free agent or a player within Spain.', 'they can also promote players in barcelona B again like how they did with perez and fati, they should give abel a chance atleast.', 'Atlético Madrid and Barca are always after ex Real Madrid players.', 'linked with barcelona following crystal kid dembelé injury', '', 'all that french talent has glass bones... you see, hernandez, dembele, coman...', 'just leave']",7840,Willian José,Real Sociedad,Brazil,2374,11,7
76,179,206545,https://sofifa.com/player/206545/manuel-trigueros-munoz/19/159222,Manu Trigueros,Manuel Trigueros Muñoz,26,17/10/1991,178,75,Spain,Villarreal CF,83,86,31500000,49000,"CM, CDM, LM",Right,2,4,4,Medium/Medium,Lean,Yes,68500000.0,#Playmaker  ,RCM,14,,01/07/2011,2022,,,70.0,74.0,81.0,81.0,70.0,69.0,,,,,,,"Playmaker (CPU AI Only), Technical Dribbler (CPU AI Only)",69,71,76,86,63,81,80,69,82,84,71,69,77,82,71,81,84,77,63,80,71,69,77,86,65,73,70,73,60,9,14,12,7,8,76+2,76+2,76+2,78+2,79+2,79+2,79+2,78+2,81+2,81+2,81+2,78+2,81+2,81+2,81+2,78+2,73+2,76+2,76+2,76+2,73+2,72+2,71+2,71+2,71+2,72+2, Spain Primera Division (1),17.0,3.0,297.0,"['He\'s took a turn for the worse, from being ""underrated"" and ""like prime xavi"" and rated 83/86 beginning of season to 81/82 now. Ouch', 'sadly deserving a downgrade', '83/86', '82-84 perfect. Last season was average. But 16/17 was very good', 'spot on', ""I'm on a roll"", 'nvm lmao', 'Lol', 'Dudes a fucken beast in game always scores longshots for me :)', 'HERNIA INGUINAL! Main got what a pain!', 'welcome to... oh screw it', 'gabi replacement 👌', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",7825,Manu Trigueros,Villarreal,Spain,1548,0,6
77,180,200724,https://sofifa.com/player/200724/jose-ignacio-fernandez-iglesias/19/159222,Nacho Fernández,José Ignacio Fernández Iglesias,28,18/01/1990,180,76,Spain,Real Madrid,83,85,24500000,180000,"CB, LB, RB",Right,2,4,2,Medium/High,Normal,Yes,52100000.0,#Tackling ,SUB,6,,01/08/2010,2021,RCB,4.0,74.0,37.0,66.0,64.0,81.0,79.0,,,,,,,"Injury Free, Leadership",70,32,82,80,38,55,55,37,61,78,70,78,60,79,68,54,81,78,79,28,78,81,37,53,45,73,75,86,85,12,7,10,15,7,58+2,58+2,58+2,60+2,59+2,59+2,59+2,60+2,60+2,60+2,60+2,64+2,66+2,66+2,66+2,64+2,77+2,77+2,77+2,77+2,77+2,79+2,80+2,80+2,80+2,79+2, Spain Primera Division (1),28.0,3.0,170.0,"['Crosses better with his left foot than mendy does lol', 'Should join Real Betis. Want to see him with Bartra on centre back', ""His pace deserved that upgrade, but for his current form, should've gotten a little downgrade"", '80/80', 'Upgrade the pace and downgrade everything else. ', '78/79', 'Even Javi Sanchez was better than this prick', 'He actually aged fast', '', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",7960,Nacho Fernández,Real Madrid,Spain,1700,0,6
78,181,208093,https://sofifa.com/player/208093/gerard-moreno-balaguero/19/159222,Gerard Moreno,Gerard Moreno Balagueró,26,07/04/1992,180,77,Spain,Villarreal CF,83,85,32000000,53000,ST,Left,1,4,4,High/Medium,Lean,Yes,69600000.0,,RS,7,,02/07/2018,2023,,,79.0,81.0,66.0,78.0,45.0,69.0,,,,,,,"Beat Offside Trap, Finesse Shot",61,83,80,78,79,78,71,56,56,81,77,80,70,82,69,81,72,68,74,77,55,40,83,58,73,72,43,41,41,15,12,7,12,10,80+2,80+2,80+2,76+2,78+2,78+2,78+2,76+2,75+2,75+2,75+2,74+2,69+2,69+2,69+2,74+2,61+2,58+2,58+2,58+2,61+2,59+2,56+2,56+2,56+2,59+2, Spain Primera Division (1),15.0,3.0,125.0,"['International reputation doesn’t work like that', 'If you have ', '3*  +1', '4* +2', '5* +3', 'According to the calculator he should be 81', 'I think EA decided to make him an 82 just because ', 'Calculator is broken', 'Yeah...', 'Calculator used to work up until FIFA 18 when EA changed the overall calculator equations, but kept them secret. So currently the calculator measures the overall that would have been if it were FIFA 17.', 'Oh that’s interesting. Isn’t there a way to calculate it ourselves? ', ""I tried last year, but it's too complicated and time consuming to do by hand"", '83/84', '83/85', 'https://sofifa.com/squad/524130', '84/84', 'what a season he is having!', '82/84', 'More pace, crossing, and short passing', '83/84']",7822,Gerard Moreno,Villarreal,Spain,2315,8,10
79,182,179783,https://sofifa.com/player/179783/ralf-fahrmann/19/159222,R. Fährmann,Ralf Fährmann,29,27/09/1988,197,98,Germany,FC Schalke 04,83,84,20000000,38000,GK,Right,2,1,1,Medium/Medium,Normal,No,35500000.0,,GK,1,,01/07/2011,2022,,,,,,,,,83.0,81.0,52.0,87.0,43.0,82.0,"Leadership, GK Up for Corners, Puncher, Team Player, Comes For Crosses, Saves with Feet",14,11,15,25,11,15,18,11,26,24,38,47,39,83,36,24,72,32,79,9,36,23,11,42,21,61,10,12,10,83,81,52,82,87,,,,,,,,,,,,,,,,,,,,,,,,,,, German 1. Bundesliga (1),34.0,2.0,122.0,"['Thats bs, he was cleared following the Palace game he was taken off in and was on the bench even before then...', ""He can't even be a starter for Norwich now???"", ""Why is this his mistake? He's new to the club, Krul isn't that bad and had a good season at Norwich. I don't know why they bought him at all, because parking Krul on the bench would have been very disrespectful. He will get his chance at Norwich."", ""I never said it was anybody's mistake, I was just genuinely surprised"", 'Krul knows his defenders and the premier League well too', ""Krul played the first few games because he was norwichs #1 last season and did well Fahrmann couldn't do anything"", 'This is a rather interesting situation.', ""Schalke have brought in Markus Schubert, another promising young gk. Doesn't make much sense with Nübel in the squad, you'd generally prefer an experienced backup gk."", '', 'At the same time, Fährmann here has been loaned to Norwich and for a rather big fee (for a loan) of 3m€, and *without* a buyout clause.', '', 'With all this happening, the talks about Nübel have suddenly ceased.', '', 'This smells to me of another ""Gnabry"" deal. It seems to me that Bayern have secretly secured Nübel\'s move for next season. Schubert will be the backup gk this season. Next season, Fährmann will return and will fight for his place against Schubert. Schubert in the meantime will have this season to try and impress Wagner and dhow that he is ready to take the mantle of 1st choice gk next season.', 'It seems you were right :(', 'what a prediction mate fair play ', '81/81', 'Norwich wtf', 'What a downgrade go to Norwich...', 'Not really a downgrade. He was poor last season and lost his starting spot to Nubel']",3442,R. Fährmann,Schalke 04,Germany,1469,0,3
80,185,24630,https://sofifa.com/player/24630/jose-manuel-reina-paez/19/159222,Pepe Reina,José Manuel  Reina Páez,35,31/08/1982,188,92,Spain,Milan,83,83,6000000,56000,GK,Right,3,3,1,Medium/Medium,Normal,Yes,10200000.0,,SUB,25,,02/07/2018,2021,,,,,,,,,80.0,83.0,82.0,82.0,57.0,82.0,"Puncher, GK Long Throw, Rushes Out Of Goal",11,14,13,19,11,10,11,11,22,23,50,63,50,82,60,24,73,34,72,15,32,22,13,65,24,64,20,22,24,80,83,82,82,82,,,,,,,,,,,,,,,,,,,,,,,,,,, Italian Serie A (1),14.0,2.0,69.0,"['Was TIm Howard the last one? at least i remember him from Everton in the FIFA15 commercial... ""Feel like its all been pointless..."" ', 'Welcome to Aston Villa. ', 'aston villa on loan', 'Joined Aston Villa', '80/80', 'this overall is a disgrace', 'Long passing 22 looooool', 'Welcome to Bournemouth', '84/84', 'How good was he at his peak? Like an overall FIFA rating', '85 at most....', 'Three golden gloves in a row and you think he was an 85 rated keeper?  Laughable.', 'Valdes had great defenders all seasons in front of him...yes was leader of his defence but sometimes he was inconsistent...', 'He was better than Valdes ', 'He was extremely inconsistent.', 'Nah 87 or 88 is more realistic', '90 ', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",4391,Pepe Reina,AC Milan,Spain,328,0,1
81,188,163705,https://sofifa.com/player/163705/steve-mandanda/19/159222,S. Mandanda,Steve Mandanda,33,28/03/1985,185,82,France,Olympique de Marseille,83,83,13000000,51000,GK,Right,3,3,1,Medium/Medium,Normal,Yes,24700000.0,,GK,30,,11/07/2017,2020,SUB,16.0,,,,,,,86.0,81.0,70.0,84.0,48.0,79.0,Leadership,14,13,13,37,13,15,13,12,28,17,53,43,52,80,36,24,74,31,61,11,37,23,11,55,11,64,13,15,13,86,81,70,79,84,,,,,,,,,,,,,,,,,,,,,,,,,,, French Ligue 1 (1),24.0,5.0,102.0,"['He deserves 83 or 84 now.', 'méritait 80 avant le début de saison, mérite 82 voire 83 maintenant', 'Ok il revient à un très bon niveau', ""C'est un up merdique sur des stats pas importantes du tout...De l'enculage de mouches quoi, pas nouveau de la part de EA, car on va pas me dire qu'il est moins que Ruffier qui lui et resté à 83..."", 'de ouf il mérite au moins 85 reflexes 84 positionnement et même un 83 de gén plutot que des stats du bled ', '82/82 and 86 reflex', '83 / 83', 'He clearly needs an upgrade, he makes decisive saves each game.', '+2 for him', '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",2811,S. Mandanda,Olympique Marseille,France,2737,0,9
82,190,176266,https://sofifa.com/player/176266/lucas-pezzini-leiva/19/159222,Lucas Leiva,Lucas  Pezzini Leiva,31,09/01/1987,179,78,Brazil,Lazio,83,83,17500000,64000,"CDM, CB",Right,3,3,3,Medium/High,Normal,Yes,29800000.0,#Tactician ,LDM,6,,18/07/2017,2020,,,67.0,66.0,76.0,78.0,82.0,75.0,,,,,,,Dives Into Tackles (CPU AI Only),63,62,72,82,59,77,74,47,81,78,67,67,78,82,80,77,82,80,70,66,80,87,66,81,61,86,82,82,78,10,8,8,5,6,71+3,71+3,71+3,72+3,73+3,73+3,73+3,72+3,75+3,75+3,75+3,74+3,78+3,78+3,78+3,74+3,77+3,81+3,81+3,81+3,77+3,77+3,79+3,79+3,79+3,77+3, Italian Serie A (1),9.0,6.0,62.0,"['81 81', '81/81', '81 81', '81 81', '85/85', ""players like this lad, Milner, Gueye are the last piece of puzzle in Ole's project at Man utd. Why? To release Pogba ofc! And we all know how good Pogba is at his finest peaks"", 'nvm we got mcterminator', ""Love Lucas but it's a bit strange for a player who wouldn't sniff first team football at Liverpool today to be higher rated than nearly all of their midfielders"", '', 'The obvious solution is to keep Lucas at 84 and raise Hendo and the lads to 85 👌', 'Wijnaldum ✔', 'Fabinho ✔', 'Hendo, Keita, Ox and Milner to go', 'you clearly dont watch football... ', ""I was counting off the Liverpool midfielders who've been upgraded to 85 in response to the above comment?"", '', 'What did you think I was saying?', 'My b mis-read your comment :)', ""This is the same thing I hear about a lot of Premier League players flourishing outside of the league. Bakayoko is another great example where I think the managers are a lot more smarter and tactical in identifying and utilising their strengths. Gattuso knew exactly what Bakayoko's strength and weaknesses were and acted accordingly and the same has happened with Leiva. And he wasn't terrible at Liverpool I just think he lacked one consistent managers that saw his abilities like the way Inzaghi does."", ""It's mad how Liverpool fans think players can't improve after leaving them for another club""]",5007,Lucas Leiva,Lazio,Brazil,1988,0,10
83,193,178088,https://sofifa.com/player/178088/juan-manuel-mata-garcia/19/159222,Juan Mata,Juan Manuel Mata García,30,28/04/1988,170,63,Spain,Manchester United,83,83,24500000,160000,"RM, RW, CAM",Left,3,3,4,Medium/Medium,Lean,Yes,45300000.0,,SUB,8,,25/01/2014,2019,,,65.0,76.0,84.0,85.0,37.0,50.0,,,,,,,"Injury Free, Finesse Shot, Playmaker (CPU AI Only), Team Player, Takes Finesse Free Kicks",83,78,56,85,71,82,84,84,79,88,69,62,84,85,89,75,70,71,37,72,50,39,83,85,81,87,42,31,21,9,10,14,5,8,74+3,74+3,74+3,80+3,80+3,80+3,80+3,80+3,82+3,82+3,82+3,80+3,77+3,77+3,77+3,80+3,61+3,60+3,60+3,60+3,61+3,56+3,46+3,46+3,46+3,56+3, English Premier League (1),33.0,9.0,142.0,"['', ""He's been absolutely unstoppable the last coupla games."", 'More goal contributions in one game than Lingard in 2 years... lmao', 'True.', 'Nice pass in first half', 'up there as one of the worst united signings for me.', ""90% of all signings since '12 are. Mata wasn't even that bad at United for most of the time."", 'This guy kinda sucks now a days, at least playing for MU in real life. ', '80/80', ""If he was a bit quicker he'd be class."", 'People who say this clearly played ultimate team for too long...since when does a cam need pace?', ""I didn't say he needs pace. I said he needs to be quicker. You don't start a sloth when you're racing a cheetah."", '3. Who deleted/removed my comment?\nThe site manager, page mod and squad/shortlist creator could approve or delete/remove comments.', ""4. You could block a user from the user's profile, the user will not get notified when you block them.\nAfter you've blocked a user, they cannot:\n• Send you any notifications\n• See your posts"", '© 2009 - 2020 Powered by SoFIFA.com. FIFA series and all FIFA assets are property of EA Sports.\nTerms Privacy Contact us at team@sofifa.com']",2162,Juan Mata,Manchester United,Spain,1294,3,4
